"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29"
"4210000.00",800296.00,4.30,767310.00,382308.00,234.80,3408.70,361890.00,52670.00,309220.00,5.70,361895.00,217925.00,143935.00,35.00,361890.00,654810.00,161010.00,25575.00,136925.00,432660.00,132555.00,89595.00,63.70,2.20,654810.00,654810.00,641470.00,38249.00,42.40
"4210001.01",4927.00,19.90,4108.00,3071.00,4853.20,1.02,2845.00,840.00,2010.00,4.20,2845.00,735.00,2110.00,0.00,2850.00,4005.00,1625.00,265.00,750.00,2990.00,660.00,350.00,43.20,1.50,4005.00,4005.00,3965.00,35509.00,56.50
"4210001.02",3673.00,8.10,3399.00,1928.00,6657.60,0.55,1715.00,740.00,980.00,5.10,1715.00,945.00,775.00,0.00,1720.00,2880.00,1620.00,145.00,545.00,2485.00,285.00,105.00,63.00,1.90,2880.00,2880.00,2830.00,42581.00,47.10
"4210002.00",1450.00,1.60,1427.00,853.00,1043.80,1.39,805.00,75.00,735.00,4.60,810.00,315.00,500.00,0.00,810.00,1235.00,200.00,15.00,190.00,655.00,270.00,305.00,54.70,1.80,1275.00,1275.00,1260.00,29264.00,46.50
"4210003.00",7022.00,-3.80,7302.00,4268.00,7288.80,0.96,3955.00,1980.00,1970.00,4.60,3950.00,1685.00,2265.00,0.00,3950.00,6195.00,3075.00,345.00,1175.00,5030.00,930.00,235.00,54.40,1.70,6195.00,6195.00,6105.00,43974.00,50.60
"4210004.00",578.00,-3.30,598.00,403.00,1016.50,0.57,380.00,25.00,355.00,4.50,380.00,160.00,225.00,0.00,375.00,555.00,170.00,20.00,65.00,310.00,160.00,85.00,53.20,1.60,545.00,545.00,545.00,35328.00,51.60
"4210005.00",3495.00,0.90,3463.00,2310.00,5110.40,0.68,2070.00,810.00,1270.00,4.80,2075.00,860.00,1215.00,0.00,2075.00,3215.00,1825.00,110.00,550.00,2655.00,455.00,105.00,56.10,1.70,3195.00,3195.00,3140.00,43550.00,48.00
"4210006.00",4905.00,-2.00,5006.00,3037.00,11465.60,0.43,2815.00,875.00,1945.00,4.40,2815.00,895.00,1925.00,0.00,2820.00,4240.00,2115.00,190.00,730.00,3370.00,585.00,285.00,58.60,1.70,4235.00,4240.00,4175.00,38156.00,45.50
"4210007.00",2226.00,-2.30,2278.00,1383.00,6558.60,0.34,1275.00,150.00,1130.00,4.00,1280.00,270.00,1010.00,0.00,1280.00,1910.00,460.00,50.00,255.00,1050.00,425.00,440.00,60.30,1.60,1895.00,1900.00,1875.00,25572.00,43.60
"4210008.00",1447.00,-1.90,1475.00,942.00,6497.50,0.22,835.00,65.00,770.00,4.20,840.00,165.00,670.00,0.00,840.00,1290.00,245.00,20.00,255.00,790.00,270.00,235.00,63.30,1.70,1315.00,1315.00,1300.00,27776.00,42.50
"4210009.00",2155.00,-0.40,2163.00,1370.00,5849.60,0.37,1335.00,100.00,1230.00,3.80,1330.00,170.00,1160.00,0.00,1330.00,1950.00,370.00,45.00,310.00,1055.00,430.00,465.00,59.30,1.60,1905.00,1900.00,1885.00,24248.00,44.70
"4210010.00",2596.00,-2.10,2652.00,1497.00,9766.70,0.27,1465.00,185.00,1280.00,4.20,1465.00,420.00,1045.00,0.00,1460.00,2225.00,600.00,55.00,360.00,1325.00,425.00,475.00,58.90,1.80,2170.00,2175.00,2125.00,27493.00,41.00
"4210011.00",1632.00,-4.40,1707.00,1111.00,12467.50,0.13,990.00,70.00,925.00,4.00,985.00,145.00,845.00,0.00,990.00,1515.00,435.00,35.00,300.00,955.00,315.00,240.00,63.90,1.60,1510.00,1510.00,1495.00,26176.00,40.70
"4210012.00",2598.00,-2.90,2675.00,1492.00,11232.20,0.23,1360.00,150.00,1210.00,4.10,1360.00,300.00,1055.00,0.00,1360.00,2030.00,610.00,65.00,355.00,1305.00,280.00,445.00,63.10,1.70,2030.00,2030.00,2005.00,23856.00,43.90
"4210013.00",1457.00,-3.10,1503.00,892.00,11012.80,0.13,850.00,80.00,770.00,4.20,850.00,190.00,660.00,0.00,850.00,1200.00,385.00,35.00,185.00,780.00,250.00,170.00,65.40,1.70,1255.00,1255.00,1235.00,27840.00,38.40
"4210014.00",2086.00,0.80,2069.00,1481.00,17325.60,0.12,1365.00,185.00,1180.00,3.60,1360.00,265.00,1090.00,0.00,1360.00,1875.00,820.00,95.00,395.00,1490.00,250.00,130.00,65.10,1.50,1875.00,1875.00,1855.00,30059.00,42.30
"4210015.00",4394.00,12.80,3897.00,2954.00,4008.40,1.10,2590.00,920.00,1670.00,4.00,2595.00,810.00,1785.00,0.00,2595.00,3650.00,1745.00,205.00,605.00,2845.00,630.00,175.00,47.20,1.50,3670.00,3670.00,3635.00,41301.00,56.80
"4210016.00",2448.00,-2.50,2512.00,2168.00,3606.40,0.68,1465.00,460.00,1005.00,3.70,1470.00,425.00,1040.00,0.00,1470.00,2030.00,925.00,75.00,385.00,1580.00,320.00,120.00,65.90,1.50,2040.00,2040.00,2005.00,30848.00,45.50
"4210017.00",61.00,-50.40,123.00,53.00,754.00,0.08,50.00,45.00,10.00,4.00,50.00,40.00,10.00,0.00,50.00,85.00,15.00,15.00,20.00,80.00,0.00,0.00,75.00,1.50,55.00,,,,49.00
"4210018.00",1154.00,1.90,1133.00,857.00,8611.90,0.13,725.00,190.00,535.00,3.60,725.00,165.00,565.00,0.00,730.00,1055.00,460.00,35.00,215.00,830.00,160.00,65.00,73.50,1.60,1060.00,1060.00,1055.00,27584.00,37.50
"4210019.00",2628.00,-2.60,2698.00,1900.00,16835.40,0.16,1725.00,350.00,1370.00,3.80,1720.00,365.00,1355.00,0.00,1725.00,2410.00,1155.00,105.00,450.00,1910.00,320.00,190.00,68.30,1.50,2410.00,2405.00,2380.00,28774.00,38.80
"4210020.00",3277.00,12.00,2927.00,2261.00,12555.60,0.26,2045.00,475.00,1570.00,3.70,2045.00,500.00,1540.00,0.00,2045.00,2960.00,1050.00,100.00,560.00,2070.00,420.00,470.00,62.80,1.60,2950.00,2950.00,2880.00,25208.00,38.00
"4210021.00",1682.00,0.50,1673.00,1172.00,3810.60,0.44,1060.00,165.00,890.00,3.70,1060.00,180.00,880.00,0.00,1055.00,1525.00,425.00,65.00,280.00,980.00,325.00,220.00,61.30,1.50,1560.00,1560.00,1550.00,27872.00,44.30
"4210022.00",2343.00,-4.00,2440.00,1680.00,7057.20,0.33,1605.00,430.00,1175.00,3.50,1605.00,390.00,1215.00,0.00,1605.00,2115.00,640.00,45.00,335.00,1255.00,430.00,430.00,53.20,1.50,2095.00,2090.00,2060.00,24201.00,45.80
"4210023.00",510.00,-6.30,544.00,320.00,3517.20,0.15,305.00,100.00,200.00,4.10,300.00,80.00,215.00,0.00,300.00,445.00,160.00,0.00,65.00,290.00,100.00,55.00,62.90,1.70,445.00,440.00,440.00,33152.00,43.30
"4210024.00",953.00,5.00,908.00,787.00,3557.30,0.27,645.00,435.00,210.00,3.40,645.00,305.00,345.00,0.00,645.00,875.00,380.00,65.00,165.00,725.00,130.00,25.00,68.20,1.40,870.00,865.00,855.00,44736.00,46.50
"4210025.00",710.00,-7.60,768.00,673.00,966.10,0.73,465.00,265.00,205.00,3.90,465.00,190.00,275.00,0.00,465.00,655.00,325.00,35.00,65.00,490.00,115.00,50.00,52.70,1.40,680.00,685.00,675.00,42944.00,54.10
"4210026.00",4878.00,-4.40,5104.00,2906.00,3018.00,1.62,2740.00,230.00,2505.00,4.20,2740.00,595.00,2140.00,0.00,2740.00,4085.00,605.00,115.00,705.00,2195.00,875.00,1015.00,53.90,1.70,4150.00,4150.00,4100.00,26252.00,44.40
"4210027.00",2079.00,13.40,1833.00,1286.00,5012.10,0.41,1170.00,330.00,840.00,4.20,1170.00,335.00,835.00,0.00,1170.00,1690.00,495.00,45.00,405.00,1210.00,255.00,230.00,70.20,1.70,1795.00,1795.00,1785.00,31387.00,39.10
"4210028.00",1669.00,-0.30,1674.00,1054.00,963.60,1.73,1055.00,145.00,915.00,4.20,1055.00,230.00,820.00,0.00,1055.00,1625.00,300.00,70.00,270.00,970.00,325.00,320.00,64.20,1.60,1515.00,1515.00,1500.00,24320.00,42.00
"4210029.00",2369.00,3.90,2281.00,1385.00,7699.10,0.31,1390.00,265.00,1130.00,4.10,1390.00,320.00,1070.00,0.00,1390.00,2025.00,615.00,80.00,380.00,1285.00,400.00,345.00,62.30,1.70,1965.00,1965.00,1935.00,27872.00,42.80
"4210030.00",3369.00,-1.00,3404.00,1884.00,9273.30,0.36,1725.00,300.00,1420.00,4.40,1725.00,440.00,1285.00,0.00,1725.00,2575.00,710.00,105.00,495.00,1695.00,550.00,335.00,67.40,1.70,2620.00,2625.00,2595.00,31125.00,45.10
"4210031.00",2531.00,-2.90,2607.00,1544.00,2719.20,0.93,1525.00,105.00,1420.00,3.90,1525.00,285.00,1240.00,0.00,1520.00,2265.00,270.00,45.00,315.00,1025.00,495.00,750.00,50.30,1.70,2180.00,2185.00,2145.00,21600.00,42.50
"4210032.00",1550.00,1.30,1530.00,820.00,1194.10,1.30,785.00,530.00,255.00,4.30,785.00,555.00,225.00,0.00,785.00,1200.00,410.00,60.00,235.00,875.00,205.00,120.00,43.30,1.60,1170.00,1175.00,1160.00,40269.00,61.00
"4210033.01",3491.00,-4.60,3661.00,2243.00,5614.30,0.62,2070.00,90.00,1970.00,4.10,2070.00,255.00,1815.00,0.00,2070.00,3145.00,410.00,85.00,475.00,1610.00,850.00,685.00,53.20,1.70,3090.00,3095.00,3040.00,25285.00,44.30
"4210033.02",3422.00,-3.10,3533.00,1985.00,6998.00,0.49,1860.00,60.00,1800.00,4.60,1860.00,440.00,1420.00,0.00,1860.00,2955.00,465.00,100.00,525.00,1565.00,740.00,655.00,56.00,1.80,3025.00,3025.00,2975.00,28715.00,43.80
"4210034.00",4449.00,-0.50,4473.00,2684.00,7353.70,0.61,2545.00,180.00,2365.00,4.30,2545.00,470.00,2075.00,0.00,2550.00,3960.00,630.00,110.00,740.00,2210.00,1080.00,675.00,57.10,1.70,3935.00,3935.00,3875.00,29221.00,44.80
"4210035.00",2014.00,-0.20,2019.00,1196.00,5985.10,0.34,1100.00,100.00,1005.00,4.20,1105.00,195.00,910.00,0.00,1100.00,1615.00,350.00,30.00,320.00,940.00,310.00,360.00,62.20,1.60,1650.00,1655.00,1630.00,25621.00,44.60
"4210036.00",4897.00,-2.00,4995.00,2953.00,6304.10,0.78,2765.00,375.00,2390.00,4.60,2770.00,710.00,2055.00,0.00,2765.00,4275.00,1265.00,130.00,795.00,2820.00,990.00,465.00,64.60,1.70,4275.00,4275.00,4225.00,31822.00,40.80
"4210037.00",4004.00,2.90,3893.00,2393.00,5712.70,0.70,2125.00,200.00,1925.00,4.10,2125.00,440.00,1685.00,0.00,2125.00,3215.00,550.00,85.00,560.00,1780.00,650.00,790.00,53.30,1.70,3295.00,3295.00,3255.00,23723.00,45.30
"4210038.01",3271.00,4.40,3134.00,1573.00,7711.00,0.42,1475.00,150.00,1325.00,4.60,1475.00,280.00,1195.00,0.00,1475.00,2545.00,235.00,60.00,360.00,1220.00,535.00,790.00,50.30,2.20,2570.00,2570.00,2465.00,23180.00,36.80
"4210038.02",2656.00,3.30,2571.00,1574.00,5675.20,0.47,1530.00,240.00,1285.00,4.50,1525.00,375.00,1150.00,0.00,1530.00,2390.00,390.00,90.00,400.00,1355.00,525.00,505.00,58.40,1.80,2285.00,2290.00,2255.00,26798.00,41.00
"4210039.01",6539.00,-0.40,6566.00,2954.00,864.60,7.56,2925.00,145.00,2775.00,6.00,2925.00,2010.00,915.00,0.00,2925.00,5585.00,1090.00,205.00,1255.00,3500.00,1285.00,805.00,62.60,2.20,5585.00,5585.00,5490.00,37386.00,43.70
"4210039.02",5077.00,4.00,4881.00,2746.00,3894.60,1.30,2685.00,120.00,2565.00,4.60,2680.00,780.00,1900.00,0.00,2685.00,4500.00,595.00,120.00,895.00,2505.00,1045.00,950.00,57.10,1.90,4425.00,4425.00,4355.00,30577.00,44.10
"4210040.01",4260.00,-0.70,4288.00,1911.00,1879.60,2.27,1855.00,85.00,1770.00,6.30,1855.00,1320.00,530.00,0.00,1855.00,3565.00,590.00,110.00,805.00,2055.00,820.00,690.00,56.40,2.30,3575.00,3575.00,3500.00,36420.00,45.70
"4210040.03",8277.00,-0.30,8306.00,3959.00,2904.80,2.85,3840.00,805.00,3035.00,5.00,3835.00,1460.00,2380.00,0.00,3840.00,6715.00,1775.00,140.00,1475.00,4485.00,1395.00,830.00,74.80,2.20,6700.00,6700.00,6550.00,36667.00,36.20
"4210040.04",775.00,-8.80,850.00,301.00,255.60,3.03,280.00,20.00,265.00,5.30,285.00,125.00,160.00,0.00,285.00,480.00,85.00,10.00,105.00,310.00,95.00,75.00,65.60,1.90,475.00,475.00,465.00,35456.00,54.80
"4210041.02",8952.00,16.40,7692.00,4307.00,2200.00,4.07,4200.00,1490.00,2705.00,5.50,4200.00,2615.00,1585.00,0.00,4200.00,7535.00,2495.00,325.00,1670.00,5375.00,1505.00,655.00,68.70,2.10,7535.00,7535.00,7400.00,46476.00,41.00
"4210041.03",1184.00,2.50,1155.00,485.00,84.80,13.96,455.00,10.00,450.00,6.80,455.00,415.00,40.00,0.00,455.00,970.00,115.00,30.00,210.00,625.00,205.00,135.00,61.90,2.50,1010.00,1005.00,985.00,35226.00,42.20
"4210041.04",6222.00,0.80,6175.00,2670.00,789.80,7.88,2575.00,160.00,2415.00,6.10,2575.00,1905.00,670.00,0.00,2575.00,4950.00,735.00,210.00,1130.00,3135.00,1150.00,665.00,70.20,2.40,5025.00,5025.00,4930.00,38644.00,41.80
"4210041.05",8949.00,16.70,7666.00,3799.00,2875.10,3.11,3690.00,680.00,3005.00,6.20,3690.00,2445.00,1245.00,0.00,3685.00,7115.00,1885.00,260.00,1545.00,4675.00,1560.00,880.00,67.50,2.40,7115.00,7115.00,6945.00,44143.00,39.80
"4210041.06",4379.00,17.70,3722.00,1647.00,1651.70,2.65,1615.00,180.00,1430.00,7.50,1615.00,1425.00,180.00,0.00,1610.00,3510.00,1190.00,145.00,795.00,2610.00,595.00,310.00,70.30,2.70,3435.00,3435.00,3340.00,49907.00,37.40
"4210041.07",2319.00,-1.00,2342.00,1069.00,2707.20,0.86,1035.00,100.00,940.00,5.80,1040.00,660.00,375.00,0.00,1040.00,1940.00,320.00,85.00,340.00,1100.00,500.00,335.00,65.70,2.20,1950.00,1950.00,1905.00,36272.00,40.10
"4210041.08",2532.00,-2.00,2584.00,1171.00,2290.40,1.11,1160.00,125.00,1035.00,5.80,1165.00,710.00,450.00,0.00,1165.00,2135.00,330.00,70.00,480.00,1295.00,540.00,295.00,60.90,2.20,2155.00,2155.00,2105.00,36454.00,42.00
"4210041.09",2524.00,0.90,2501.00,1202.00,722.40,3.49,1165.00,120.00,1050.00,5.10,1170.00,505.00,660.00,0.00,1170.00,1940.00,395.00,65.00,395.00,1250.00,430.00,250.00,69.30,2.00,2015.00,2015.00,1990.00,35179.00,44.10
"4210100.00",1720.00,-4.00,1792.00,907.00,740.90,2.32,885.00,260.00,625.00,6.00,885.00,615.00,270.00,0.00,885.00,1495.00,810.00,55.00,215.00,1165.00,230.00,100.00,56.50,1.90,1480.00,1480.00,1465.00,50965.00,53.20
"4210101.00",4706.00,-9.50,5198.00,1737.00,1897.40,2.48,1675.00,45.00,1625.00,9.00,1670.00,1455.00,215.00,0.00,1670.00,3615.00,2220.00,150.00,430.00,2930.00,475.00,205.00,58.40,2.60,3610.00,3610.00,3480.00,61664.00,45.50
"4210102.00",1845.00,-0.10,1846.00,914.00,4486.90,0.41,825.00,90.00,735.00,6.20,825.00,425.00,400.00,0.00,825.00,1470.00,760.00,55.00,245.00,1160.00,205.00,105.00,70.40,2.20,1505.00,1505.00,1470.00,42160.00,38.80
"4210103.00",3180.00,-0.80,3205.00,1429.00,2126.40,1.50,1350.00,200.00,1150.00,6.30,1350.00,760.00,590.00,0.00,1350.00,2425.00,1290.00,110.00,390.00,1925.00,315.00,185.00,50.30,2.10,2400.00,2405.00,2325.00,49600.00,52.10
"4210110.00",4273.00,-1.80,4351.00,1737.00,2537.90,1.68,1635.00,235.00,1395.00,7.70,1635.00,1335.00,300.00,0.00,1635.00,3230.00,1805.00,140.00,605.00,2680.00,440.00,115.00,59.30,2.40,3340.00,3340.00,3230.00,52590.00,46.70
"4210111.00",4527.00,0.00,4528.00,2222.00,2003.60,2.26,2125.00,185.00,1940.00,6.50,2125.00,1170.00,955.00,0.00,2130.00,3940.00,1880.00,160.00,820.00,3100.00,535.00,305.00,56.10,2.10,3835.00,3835.00,3735.00,40976.00,43.80
"4210112.01",5319.00,4.90,5069.00,2746.00,1747.20,3.04,2585.00,1020.00,1565.00,5.70,2585.00,1825.00,755.00,0.00,2585.00,4485.00,1890.00,245.00,940.00,3405.00,800.00,280.00,50.20,2.00,4540.00,4540.00,4470.00,42895.00,48.50
"4210112.02",4059.00,1.10,4013.00,2234.00,5765.60,0.70,2080.00,320.00,1765.00,4.70,2085.00,530.00,1555.00,0.00,2085.00,3525.00,1320.00,155.00,740.00,2545.00,610.00,375.00,64.30,2.00,3470.00,3475.00,3380.00,30796.00,39.40
"4210113.01",6985.00,-2.60,7175.00,4158.00,4276.40,1.63,4045.00,1295.00,2745.00,4.70,4045.00,1895.00,2145.00,0.00,4045.00,6185.00,2020.00,405.00,1295.00,4315.00,1290.00,580.00,41.80,1.70,6185.00,6180.00,6090.00,38174.00,55.20
"4210113.02",7197.00,0.90,7131.00,3187.00,1717.50,4.19,3090.00,720.00,2375.00,6.20,3090.00,2120.00,970.00,0.00,3090.00,5755.00,2595.00,340.00,1100.00,4515.00,895.00,340.00,59.60,2.20,5755.00,5755.00,5620.00,45120.00,45.90
"4210114.00",6085.00,6.30,5727.00,3380.00,3866.70,1.57,3195.00,1000.00,2195.00,4.80,3195.00,1315.00,1885.00,0.00,3195.00,5320.00,1730.00,290.00,1165.00,3765.00,1020.00,540.00,60.20,1.90,5320.00,5320.00,5225.00,34647.00,42.40
"4210115.00",3308.00,8.30,3054.00,2241.00,1400.20,2.36,1775.00,505.00,1270.00,4.60,1775.00,685.00,1090.00,0.00,1775.00,3005.00,1280.00,135.00,570.00,2250.00,540.00,215.00,57.50,1.80,2970.00,2970.00,2915.00,35060.00,46.60
"4210116.00",8065.00,-6.20,8602.00,6086.00,2480.30,3.25,4255.00,785.00,3465.00,4.10,4255.00,850.00,3400.00,0.00,4255.00,6925.00,2870.00,275.00,1835.00,5460.00,1090.00,375.00,61.60,1.80,6925.00,6930.00,6835.00,20301.00,38.10
"4210117.01",2978.00,7.80,2763.00,1591.00,1400.40,2.13,1230.00,200.00,1030.00,6.30,1235.00,665.00,570.00,0.00,1235.00,2445.00,1000.00,65.00,555.00,1805.00,395.00,250.00,56.60,2.30,2540.00,2540.00,2465.00,33382.00,40.70
"4210117.02",4788.00,-7.80,5195.00,3035.00,5958.20,0.80,2770.00,1040.00,1730.00,4.30,2770.00,990.00,1775.00,0.00,2770.00,4260.00,1550.00,270.00,965.00,3140.00,780.00,340.00,43.50,1.70,4295.00,4295.00,4230.00,31712.00,49.60
"4210118.00",6201.00,-1.70,6307.00,3358.00,1376.70,4.50,3110.00,370.00,2735.00,5.00,3105.00,1110.00,1995.00,0.00,3105.00,5455.00,1900.00,200.00,1255.00,4015.00,945.00,500.00,66.30,2.00,5365.00,5365.00,5240.00,32071.00,38.00
"4210119.02",4574.00,0.40,4554.00,2123.00,110.20,41.50,2080.00,40.00,2035.00,6.10,2085.00,1710.00,375.00,0.00,2080.00,3990.00,405.00,150.00,890.00,2370.00,925.00,695.00,60.40,2.20,3935.00,3935.00,3850.00,36907.00,45.10
"4210119.03",8207.00,5.20,7801.00,3337.00,1942.80,4.22,3285.00,605.00,2680.00,7.00,3285.00,2910.00,380.00,0.00,3285.00,6795.00,2395.00,285.00,1645.00,5135.00,1120.00,530.00,68.60,2.50,6790.00,6795.00,6585.00,48050.00,39.30
"4210119.04",2983.00,1.90,2928.00,1245.00,389.30,7.66,1220.00,50.00,1180.00,6.90,1220.00,1070.00,150.00,0.00,1225.00,2435.00,645.00,170.00,515.00,1700.00,465.00,270.00,69.80,2.40,2490.00,2490.00,2420.00,41626.00,41.60
"4210120.01",3138.00,-2.40,3215.00,1368.00,1687.50,1.86,1335.00,40.00,1295.00,7.30,1340.00,1075.00,260.00,0.00,1340.00,2630.00,1230.00,105.00,550.00,2080.00,380.00,165.00,52.40,2.30,2645.00,2645.00,2580.00,47206.00,47.00
"4210120.02",6142.00,-2.30,6284.00,2539.00,1933.90,3.18,2500.00,395.00,2100.00,7.40,2500.00,2110.00,390.00,0.00,2500.00,5105.00,2470.00,290.00,1000.00,4140.00,720.00,250.00,64.90,2.40,5105.00,5105.00,4975.00,53190.00,42.40
"4210120.03",3525.00,-3.50,3654.00,1431.00,2246.80,1.57,1435.00,55.00,1380.00,7.70,1435.00,1385.00,50.00,0.00,1435.00,3010.00,1415.00,130.00,650.00,2405.00,430.00,180.00,60.60,2.50,2995.00,2995.00,2905.00,51365.00,44.60
"4210140.01",7291.00,-1.30,7385.00,2722.00,2710.10,2.69,2705.00,40.00,2665.00,7.60,2705.00,2540.00,160.00,0.00,2705.00,5890.00,1635.00,280.00,1415.00,4135.00,1195.00,555.00,65.20,2.70,5890.00,5885.00,5710.00,45305.00,40.20
"4210140.02",4587.00,2.00,4498.00,2285.00,1687.80,2.72,2215.00,240.00,1970.00,5.30,2215.00,1035.00,1175.00,0.00,2210.00,3895.00,725.00,165.00,800.00,2415.00,805.00,675.00,61.20,2.00,3800.00,3805.00,3725.00,35731.00,46.90
"4210140.03",4665.00,-4.10,4862.00,2113.00,2015.10,2.32,2075.00,145.00,1930.00,6.50,2075.00,1645.00,430.00,0.00,2070.00,3995.00,720.00,245.00,960.00,2670.00,855.00,475.00,62.60,2.20,4085.00,4090.00,4010.00,39944.00,45.60
"4210160.01",5112.00,0.10,5107.00,2568.00,3407.10,1.50,2445.00,190.00,2250.00,5.50,2445.00,1300.00,1150.00,0.00,2445.00,4355.00,520.00,100.00,840.00,2455.00,1000.00,895.00,61.10,2.10,4335.00,4335.00,4245.00,33112.00,42.50
"4210160.03",4508.00,5.60,4267.00,1870.00,1782.70,2.53,1825.00,200.00,1630.00,6.40,1825.00,1410.00,415.00,0.00,1830.00,3480.00,750.00,130.00,820.00,2295.00,750.00,445.00,61.60,2.30,3490.00,3485.00,3400.00,39946.00,43.60
"4210160.04",2134.00,,,973.00,1253.90,1.70,925.00,0.00,920.00,6.40,930.00,610.00,280.00,35.00,930.00,1790.00,285.00,90.00,385.00,1095.00,350.00,335.00,61.20,2.30,1780.00,1780.00,1720.00,30699.00,41.20
"4210160.05",4861.00,-0.70,4896.00,2304.00,2355.50,2.06,2260.00,170.00,2095.00,5.70,2260.00,1295.00,970.00,0.00,2260.00,4105.00,750.00,130.00,805.00,2545.00,915.00,640.00,60.50,2.10,4060.00,4060.00,3975.00,35728.00,45.50
"4210170.03",5477.00,18.30,4629.00,2107.00,237.00,23.11,2085.00,65.00,2020.00,6.50,2085.00,1635.00,455.00,0.00,2085.00,4070.00,675.00,110.00,810.00,2610.00,830.00,625.00,75.40,2.60,4110.00,4115.00,4045.00,42872.00,34.80
"4210170.04",6380.00,15.20,5539.00,2353.00,2621.00,2.43,2325.00,200.00,2125.00,6.80,2325.00,2000.00,330.00,0.00,2325.00,4880.00,995.00,185.00,1145.00,3410.00,925.00,545.00,77.50,2.70,4835.00,4840.00,4685.00,47496.00,32.90
"4210170.05",6260.00,4.60,5986.00,2589.00,1939.80,3.23,2555.00,250.00,2305.00,6.00,2560.00,1595.00,965.00,0.00,2555.00,4830.00,625.00,185.00,990.00,2905.00,1090.00,835.00,74.10,2.40,4830.00,4830.00,4705.00,40643.00,35.30
"4210170.06",4751.00,12.60,4221.00,1896.00,1401.80,3.39,1880.00,230.00,1655.00,6.40,1885.00,1545.00,335.00,0.00,1880.00,3750.00,505.00,85.00,795.00,2240.00,860.00,645.00,71.40,2.50,3740.00,3735.00,3635.00,40576.00,36.20
"4210170.07",5616.00,12.80,4977.00,2449.00,148.00,37.96,2370.00,345.00,2020.00,6.00,2365.00,1835.00,535.00,0.00,2365.00,4460.00,700.00,90.00,970.00,2820.00,1005.00,635.00,69.50,2.40,4475.00,4475.00,4355.00,42176.00,36.90
"4210190.00",3382.00,15.30,2933.00,1204.00,7.80,435.22,1125.00,10.00,1115.00,7.00,1125.00,860.00,265.00,0.00,1120.00,2250.00,300.00,85.00,430.00,1335.00,605.00,305.00,70.20,2.70,2250.00,2250.00,2210.00,44832.00,33.50
